Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
846,CA-2019-100846,07-07-2019,12-07-2019,Standard Class,CUST-016,Customer 15,Corporate,India,Kochi,Delhi,807301,West,PROD-003,Technology,Chairs,Binder,20675,2,0.05,5300
847,CA-2019-100847,05-12-2019,06-12-2019,Second Class,CUST-035,Customer 34,Corporate,India,Mumbai,Kerala,400040,North,PROD-097,Technology,Laptops,Laptop,22303,1,0.18,2785
848,CA-2019-100848,20-10-2019,24-10-2019,Standard Class,CUST-023,Customer 35,Home Office,India,Jaipur,Telangana,656087,North,PROD-060,Furniture,Paper,Notebook,38270,4,0.09,5205
849,CA-2019-100849,21-01-2019,26-01-2019,Second Class,CUST-049,Customer 30,Corporate,India,Delhi,Gujarat,540576,West,PROD-002,Technology,Laptops,Storage Box,29232,1,0.19,3708
850,CA-2019-100850,03-12-2019,08-12-2019,Second Class,CUST-030,Customer 29,Corporate,India,Kochi,Maharashtra,980301,South,PROD-038,Technology,Phones,Notebook,25139,4,0.08,6581
851,CA-2019-100851,11-01-2019,12-01-2019,Standard Class,CUST-041,Customer 34,Home Office,India,Mumbai,Delhi,429678,North,PROD-004,Furniture,Binders,Chair,28531,4,0.08,5388
852,CA-2019-100852,03-01-2019,04-01-2019,Second Class,CUST-001,Customer 14,Corporate,India,Jaipur,Tamil Nadu,621865,North,PROD-019,Office Supplies,Chairs,Table,15879,2,0.17,3446
853,CA-2019-100853,06-03-2019,09-03-2019,First Class,CUST-025,Customer 18,Consumer,India,Surat,Rajasthan,309224,West,PROD-046,Office Supplies,Chairs,Notebook,28835,2,0.05,7647
854,CA-2019-100854,05-10-2019,10-10-2019,Second Class,CUST-036,Customer 22,Home Office,India,Hyderabad,Telangana,191919,North,PROD-007,Office Supplies,Paper,Storage Box,9903,1,0.02,2335
855,CA-2019-100855,27-11-2019,01-12-2019,First Class,CUST-023,Customer 29,Home Office,India,Ahmedabad,Telangana,669357,West,PROD-038,Office Supplies,Accessories,Notebook,2267,3,0.02,633
856,CA-2019-100856,13-07-2019,18-07-2019,Second Class,CUST-038,Customer 28,Corporate,India,Pune,Kerala,237048,West,PROD-006,Furniture,Storage,Chair,4591,2,0.08,1363
857,CA-2019-100857,15-06-2019,20-06-2019,Standard Class,CUST-038,Customer 33,Corporate,India,Surat,Tamil Nadu,842648,West,PROD-016,Office Supplies,Paper,Headphones,36627,3,0.03,1933
858,CA-2019-100858,30-06-2019,01-07-2019,Standard Class,CUST-011,Customer 3,Corporate,India,Kochi,Gujarat,676339,South,PROD-099,Office Supplies,Phones,Table,26250,4,0.13,5453
859,CA-2019-100859,02-03-2019,06-03-2019,Second Class,CUST-015,Customer 46,Home Office,India,Ahmedabad,Maharashtra,947124,South,PROD-083,Office Supplies,Accessories,Laptop,11779,1,0.17,1820
860,CA-2019-100860,10-04-2019,15-04-2019,Standard Class,CUST-030,Customer 38,Home Office,India,Mumbai,Karnataka,834158,North,PROD-061,Office Supplies,Accessories,Chair,8422,1,0.12,1083
861,CA-2019-100861,26-11-2019,01-12-2019,First Class,CUST-043,Customer 43,Home Office,India,Hyderabad,Rajasthan,224426,West,PROD-015,Office Supplies,Chairs,Storage Box,38514,2,0.11,4882
862,CA-2019-100862,19-02-2019,22-02-2019,Standard Class,CUST-033,Customer 13,Consumer,India,Jaipur,Karnataka,992234,South,PROD-007,Furniture,Chairs,Laptop,32819,1,0.17,4613
863,CA-2019-100863,02-11-2019,04-11-2019,Second Class,CUST-024,Customer 44,Corporate,India,Chennai,Gujarat,605673,North,PROD-053,Technology,Laptops,Table,59790,1,0.06,10487
864,CA-2019-100864,15-08-2019,20-08-2019,First Class,CUST-005,Customer 30,Home Office,India,Surat,Telangana,549906,South,PROD-069,Technology,Paper,Smartphone,47226,1,0.18,11730
865,CA-2019-100865,18-05-2019,19-05-2019,First Class,CUST-050,Customer 19,Corporate,India,Chennai,Maharashtra,199498,South,PROD-026,Furniture,Chairs,Table,46043,2,0.02,9486
866,CA-2019-100866,07-11-2019,10-11-2019,Second Class,CUST-014,Customer 46,Consumer,India,Kochi,Gujarat,326580,North,PROD-070,Office Supplies,Phones,Storage Box,37181,3,0.08,3872
867,CA-2019-100867,28-09-2019,29-09-2019,Second Class,CUST-009,Customer 36,Home Office,India,Chennai,Telangana,953746,North,PROD-075,Furniture,Accessories,Laptop,41629,2,0.15,7508
868,CA-2019-100868,16-08-2019,20-08-2019,Standard Class,CUST-011,Customer 1,Home Office,India,Chennai,Telangana,474066,South,PROD-089,Office Supplies,Laptops,Table,35118,4,0.09,6450
869,CA-2019-100869,22-02-2019,25-02-2019,Second Class,CUST-020,Customer 49,Home Office,India,Jaipur,Telangana,136474,West,PROD-026,Technology,Accessories,Chair,56589,5,0.1,8911
870,CA-2019-100870,20-02-2019,25-02-2019,First Class,CUST-024,Customer 44,Home Office,India,Bangalore,Delhi,215637,South,PROD-051,Furniture,Chairs,Chair,50102,5,0.19,6500
871,CA-2019-100871,21-10-2019,24-10-2019,Standard Class,CUST-034,Customer 35,Consumer,India,Delhi,Gujarat,290101,North,PROD-020,Technology,Laptops,Smartphone,39722,3,0.2,2463
872,CA-2019-100872,20-10-2019,23-10-2019,First Class,CUST-042,Customer 1,Home Office,India,Hyderabad,Rajasthan,266201,North,PROD-043,Furniture,Binders,Binder,57090,4,0.02,5188
873,CA-2019-100873,17-09-2019,18-09-2019,Standard Class,CUST-003,Customer 50,Corporate,India,Pune,Maharashtra,643818,West,PROD-018,Office Supplies,Paper,Laptop,41158,4,0.13,5739
874,CA-2019-100874,01-05-2019,05-05-2019,First Class,CUST-026,Customer 30,Home Office,India,Surat,Karnataka,802428,South,PROD-079,Office Supplies,Chairs,Notebook,6842,4,0.19,1259
875,CA-2019-100875,05-04-2019,09-04-2019,First Class,CUST-032,Customer 9,Corporate,India,Hyderabad,Tamil Nadu,646077,North,PROD-003,Office Supplies,Tables,Table,59690,1,0.15,15951
876,CA-2019-100876,02-06-2019,03-06-2019,Second Class,CUST-038,Customer 37,Corporate,India,Delhi,Rajasthan,996450,North,PROD-042,Technology,Storage,Headphones,50461,1,0.17,12639
877,CA-2019-100877,15-07-2019,18-07-2019,Second Class,CUST-008,Customer 38,Corporate,India,Chennai,Tamil Nadu,726659,South,PROD-059,Technology,Chairs,Headphones,12339,4,0.15,2566
878,CA-2019-100878,14-06-2019,19-06-2019,Standard Class,CUST-013,Customer 10,Corporate,India,Hyderabad,Kerala,648111,South,PROD-087,Technology,Laptops,Smartphone,54210,1,0.14,14038
879,CA-2019-100879,18-12-2019,21-12-2019,Second Class,CUST-026,Customer 11,Corporate,India,Surat,Maharashtra,818740,North,PROD-018,Furniture,Phones,Smartphone,46165,2,0.18,8818
880,CA-2019-100880,04-05-2019,05-05-2019,First Class,CUST-039,Customer 45,Home Office,India,Pune,Kerala,791638,West,PROD-083,Technology,Tables,Notebook,26735,1,0.02,3017
881,CA-2019-100881,20-09-2019,24-09-2019,Second Class,CUST-018,Customer 35,Corporate,India,Chennai,Telangana,246797,North,PROD-075,Furniture,Accessories,Notebook,42224,5,0.17,11641
882,CA-2019-100882,15-07-2019,20-07-2019,Standard Class,CUST-027,Customer 12,Consumer,India,Delhi,Gujarat,158139,West,PROD-057,Office Supplies,Chairs,Table,33293,2,0.15,2869
883,CA-2019-100883,03-08-2019,04-08-2019,Standard Class,CUST-027,Customer 32,Consumer,India,Chennai,Telangana,652809,South,PROD-003,Furniture,Tables,Chair,37254,4,0.04,5540
884,CA-2019-100884,05-07-2019,07-07-2019,Standard Class,CUST-037,Customer 45,Corporate,India,Hyderabad,Kerala,553903,West,PROD-081,Technology,Laptops,Smartphone,33937,4,0.04,1976
885,CA-2019-100885,14-01-2019,15-01-2019,Standard Class,CUST-031,Customer 37,Corporate,India,Hyderabad,Rajasthan,118615,West,PROD-099,Office Supplies,Accessories,Table,4356,5,0.08,1064
886,CA-2019-100886,08-12-2019,13-12-2019,Second Class,CUST-024,Customer 5,Consumer,India,Delhi,Kerala,902399,South,PROD-061,Office Supplies,Binders,Chair,57543,1,0.1,16053
887,CA-2019-100887,30-11-2019,03-12-2019,First Class,CUST-038,Customer 12,Corporate,India,Pune,Telangana,575051,South,PROD-068,Technology,Accessories,Notebook,55264,5,0.02,3321
888,CA-2019-100888,31-10-2019,05-11-2019,First Class,CUST-037,Customer 2,Consumer,India,Bangalore,Maharashtra,604951,South,PROD-007,Office Supplies,Phones,Headphones,48359,2,0.07,14052
889,CA-2019-100889,14-06-2019,16-06-2019,Second Class,CUST-010,Customer 9,Home Office,India,Chennai,Gujarat,398224,West,PROD-054,Office Supplies,Storage,Chair,34580,5,0.15,6229
890,CA-2019-100890,05-04-2019,07-04-2019,Standard Class,CUST-003,Customer 39,Corporate,India,Kochi,Tamil Nadu,179109,West,PROD-095,Furniture,Binders,Headphones,30288,5,0.03,6962
891,CA-2019-100891,03-07-2019,08-07-2019,First Class,CUST-041,Customer 5,Home Office,India,Bangalore,Tamil Nadu,226182,West,PROD-020,Office Supplies,Laptops,Smartphone,41122,3,0.13,6827
892,CA-2019-100892,29-09-2019,01-10-2019,Second Class,CUST-004,Customer 3,Home Office,India,Delhi,Karnataka,866998,South,PROD-032,Furniture,Binders,Laptop,18316,3,0.18,1701
893,CA-2019-100893,07-12-2019,11-12-2019,Second Class,CUST-034,Customer 50,Consumer,India,Ahmedabad,Delhi,778106,South,PROD-096,Technology,Storage,Table,40509,5,0.09,10786
894,CA-2019-100894,06-03-2019,07-03-2019,Standard Class,CUST-011,Customer 14,Corporate,India,Hyderabad,Maharashtra,391273,South,PROD-087,Technology,Chairs,Table,32116,1,0.05,3682
895,CA-2019-100895,08-12-2019,11-12-2019,Standard Class,CUST-048,Customer 30,Home Office,India,Pune,Telangana,117103,North,PROD-026,Office Supplies,Chairs,Chair,7873,2,0.07,786
896,CA-2019-100896,30-01-2019,04-02-2019,Second Class,CUST-045,Customer 12,Corporate,India,Chennai,Telangana,210753,North,PROD-079,Office Supplies,Chairs,Laptop,41854,5,0.02,8645
897,CA-2019-100897,25-08-2019,29-08-2019,First Class,CUST-015,Customer 13,Home Office,India,Hyderabad,Karnataka,158928,North,PROD-038,Office Supplies,Binders,Binder,15460,4,0.14,4156
898,CA-2019-100898,22-04-2019,26-04-2019,First Class,CUST-035,Customer 49,Home Office,India,Bangalore,Karnataka,265713,South,PROD-085,Office Supplies,Storage,Laptop,43643,2,0.17,3509
899,CA-2019-100899,14-01-2019,17-01-2019,Second Class,CUST-014,Customer 46,Home Office,India,Hyderabad,Kerala,815434,North,PROD-067,Office Supplies,Storage,Laptop,19076,4,0.14,2280
900,CA-2019-100900,02-02-2019,05-02-2019,Second Class,CUST-043,Customer 40,Corporate,India,Jaipur,Kerala,680284,North,PROD-070,Technology,Chairs,Headphones,825,5,0.15,54
901,CA-2019-100901,16-10-2019,21-10-2019,First Class,CUST-028,Customer 18,Consumer,India,Pune,Kerala,296863,West,PROD-048,Office Supplies,Laptops,Smartphone,38236,5,0.11,7912
902,CA-2019-100902,24-04-2019,29-04-2019,Standard Class,CUST-025,Customer 43,Home Office,India,Ahmedabad,Maharashtra,884919,West,PROD-055,Furniture,Storage,Laptop,29837,4,0.16,8242
903,CA-2019-100903,03-10-2019,05-10-2019,First Class,CUST-049,Customer 13,Home Office,India,Mumbai,Delhi,166227,South,PROD-048,Technology,Storage,Chair,25779,5,0.18,7058
904,CA-2019-100904,29-10-2019,01-11-2019,First Class,CUST-023,Customer 41,Corporate,India,Bangalore,Telangana,758451,South,PROD-024,Furniture,Paper,Smartphone,45542,5,0.13,8877
905,CA-2019-100905,04-05-2019,09-05-2019,Standard Class,CUST-034,Customer 24,Home Office,India,Pune,Rajasthan,100145,North,PROD-045,Office Supplies,Storage,Chair,3791,5,0.06,926
906,CA-2019-100906,21-12-2019,22-12-2019,Second Class,CUST-048,Customer 12,Consumer,India,Mumbai,Rajasthan,197261,South,PROD-074,Office Supplies,Binders,Headphones,51901,1,0.12,15102
907,CA-2019-100907,12-11-2019,16-11-2019,Standard Class,CUST-012,Customer 9,Home Office,India,Pune,Tamil Nadu,998780,North,PROD-055,Furniture,Chairs,Headphones,39606,4,0.17,8256
908,CA-2019-100908,09-10-2019,10-10-2019,Standard Class,CUST-004,Customer 28,Corporate,India,Hyderabad,Telangana,354709,West,PROD-028,Furniture,Accessories,Smartphone,16988,3,0.04,994
909,CA-2019-100909,11-05-2019,15-05-2019,Standard Class,CUST-033,Customer 29,Corporate,India,Surat,Gujarat,265458,South,PROD-087,Office Supplies,Paper,Table,3652,5,0.07,642
910,CA-2019-100910,09-05-2019,13-05-2019,First Class,CUST-004,Customer 33,Home Office,India,Kochi,Delhi,176763,West,PROD-049,Office Supplies,Tables,Notebook,40223,5,0.08,7678
911,CA-2019-100911,12-05-2019,15-05-2019,First Class,CUST-005,Customer 27,Home Office,India,Bangalore,Tamil Nadu,860339,West,PROD-067,Technology,Laptops,Binder,38764,3,0.1,9158
912,CA-2019-100912,31-08-2019,02-09-2019,Second Class,CUST-045,Customer 25,Consumer,India,Hyderabad,Delhi,733156,North,PROD-088,Furniture,Tables,Notebook,22273,2,0.02,2723
913,CA-2019-100913,02-06-2019,05-06-2019,Second Class,CUST-027,Customer 50,Corporate,India,Surat,Karnataka,734117,North,PROD-072,Furniture,Accessories,Table,57826,4,0.06,9437
914,CA-2019-100914,26-09-2019,29-09-2019,First Class,CUST-027,Customer 50,Consumer,India,Surat,Kerala,948391,South,PROD-073,Office Supplies,Laptops,Smartphone,47644,5,0.09,7230
915,CA-2019-100915,07-02-2019,08-02-2019,Standard Class,CUST-008,Customer 45,Consumer,India,Bangalore,Kerala,907847,North,PROD-010,Furniture,Tables,Binder,35532,4,0.09,7371
916,CA-2019-100916,18-01-2019,22-01-2019,Second Class,CUST-007,Customer 17,Consumer,India,Bangalore,Gujarat,572490,West,PROD-029,Office Supplies,Tables,Notebook,50048,5,0.01,7003
917,CA-2019-100917,31-05-2019,01-06-2019,Second Class,CUST-008,Customer 19,Corporate,India,Jaipur,Telangana,628568,South,PROD-067,Office Supplies,Storage,Headphones,58964,1,0.09,12823
918,CA-2019-100918,13-12-2019,14-12-2019,Second Class,CUST-015,Customer 36,Corporate,India,Pune,Maharashtra,856526,South,PROD-018,Office Supplies,Laptops,Laptop,22694,1,0.13,2307
919,CA-2019-100919,13-01-2019,14-01-2019,First Class,CUST-036,Customer 40,Consumer,India,Surat,Karnataka,942157,South,PROD-090,Technology,Tables,Storage Box,28890,2,0.12,4217
920,CA-2019-100920,15-01-2019,18-01-2019,First Class,CUST-035,Customer 45,Home Office,India,Bangalore,Kerala,802418,North,PROD-030,Office Supplies,Chairs,Notebook,36091,2,0.19,9802
921,CA-2019-100921,16-06-2019,18-06-2019,First Class,CUST-027,Customer 1,Consumer,India,Delhi,Maharashtra,200010,West,PROD-020,Technology,Paper,Notebook,39585,5,0.16,3454
922,CA-2019-100922,20-12-2019,21-12-2019,Second Class,CUST-038,Customer 3,Home Office,India,Surat,Maharashtra,822436,South,PROD-016,Office Supplies,Chairs,Smartphone,45319,2,0.07,2269
923,CA-2019-100923,24-01-2019,26-01-2019,First Class,CUST-014,Customer 45,Home Office,India,Mumbai,Kerala,930855,North,PROD-083,Technology,Accessories,Binder,27130,2,0.05,6538
924,CA-2019-100924,27-10-2019,30-10-2019,Second Class,CUST-032,Customer 1,Consumer,India,Jaipur,Kerala,628647,West,PROD-094,Office Supplies,Chairs,Table,9517,5,0.2,1367
925,CA-2019-100925,28-05-2019,30-05-2019,First Class,CUST-008,Customer 20,Corporate,India,Mumbai,Tamil Nadu,288386,West,PROD-095,Office Supplies,Paper,Binder,4666,5,0.19,413
926,CA-2019-100926,18-04-2019,23-04-2019,Second Class,CUST-046,Customer 46,Home Office,India,Jaipur,Tamil Nadu,427567,West,PROD-066,Office Supplies,Laptops,Headphones,8505,4,0.02,1999
927,CA-2019-100927,08-12-2019,13-12-2019,First Class,CUST-042,Customer 49,Consumer,India,Mumbai,Maharashtra,627389,West,PROD-088,Office Supplies,Chairs,Smartphone,3478,4,0.01,208
928,CA-2019-100928,16-10-2019,17-10-2019,First Class,CUST-002,Customer 42,Consumer,India,Mumbai,Karnataka,355951,North,PROD-099,Furniture,Laptops,Headphones,47012,2,0.08,8457
929,CA-2019-100929,25-04-2019,29-04-2019,First Class,CUST-025,Customer 6,Home Office,India,Mumbai,Kerala,771533,South,PROD-069,Furniture,Phones,Binder,11851,3,0.05,2992
930,CA-2019-100930,29-03-2019,02-04-2019,Second Class,CUST-045,Customer 29,Corporate,India,Bangalore,Maharashtra,218871,North,PROD-018,Office Supplies,Laptops,Chair,11407,1,0.13,2969
931,CA-2019-100931,10-08-2019,11-08-2019,Standard Class,CUST-026,Customer 1,Consumer,India,Hyderabad,Karnataka,930982,West,PROD-068,Office Supplies,Tables,Laptop,37873,5,0.07,6724
932,CA-2019-100932,07-08-2019,09-08-2019,First Class,CUST-039,Customer 32,Home Office,India,Pune,Kerala,607514,West,PROD-013,Office Supplies,Phones,Binder,18823,5,0.18,2119
933,CA-2019-100933,23-03-2019,28-03-2019,Standard Class,CUST-042,Customer 42,Home Office,India,Delhi,Tamil Nadu,137205,North,PROD-030,Office Supplies,Paper,Headphones,20174,3,0.04,4447
934,CA-2019-100934,30-09-2019,01-10-2019,First Class,CUST-035,Customer 21,Consumer,India,Jaipur,Gujarat,112761,North,PROD-051,Furniture,Chairs,Notebook,21406,5,0.03,2230
935,CA-2019-100935,28-01-2019,31-01-2019,Standard Class,CUST-027,Customer 30,Corporate,India,Surat,Tamil Nadu,555121,West,PROD-074,Furniture,Paper,Table,31548,3,0.19,2588
936,CA-2019-100936,26-03-2019,29-03-2019,Second Class,CUST-013,Customer 46,Consumer,India,Kochi,Gujarat,817125,West,PROD-085,Furniture,Storage,Smartphone,58375,5,0.09,16146
937,CA-2019-100937,24-09-2019,29-09-2019,Second Class,CUST-029,Customer 27,Home Office,India,Hyderabad,Karnataka,813217,North,PROD-029,Furniture,Paper,Notebook,15643,4,0.15,2033
938,CA-2019-100938,06-03-2019,10-03-2019,First Class,CUST-047,Customer 1,Home Office,India,Mumbai,Tamil Nadu,547529,South,PROD-100,Office Supplies,Storage,Storage Box,33090,5,0.09,3731
939,CA-2019-100939,28-05-2019,01-06-2019,First Class,CUST-035,Customer 49,Consumer,India,Chennai,Gujarat,864146,South,PROD-041,Office Supplies,Accessories,Table,19178,3,0.05,3202
940,CA-2019-100940,05-09-2019,06-09-2019,Standard Class,CUST-009,Customer 9,Corporate,India,Surat,Delhi,957394,West,PROD-047,Office Supplies,Accessories,Laptop,30465,1,0.09,5007
941,CA-2019-100941,08-06-2019,09-06-2019,Standard Class,CUST-022,Customer 34,Corporate,India,Hyderabad,Gujarat,999006,West,PROD-079,Office Supplies,Paper,Binder,5235,2,0.07,855
942,CA-2019-100942,02-05-2019,03-05-2019,Second Class,CUST-020,Customer 11,Home Office,India,Kochi,Delhi,870995,South,PROD-056,Office Supplies,Tables,Smartphone,51210,3,0.12,10924
943,CA-2019-100943,06-07-2019,09-07-2019,Second Class,CUST-030,Customer 4,Home Office,India,Delhi,Karnataka,724014,North,PROD-047,Technology,Tables,Storage Box,42182,2,0.1,3882
944,CA-2019-100944,12-09-2019,15-09-2019,First Class,CUST-006,Customer 27,Corporate,India,Jaipur,Gujarat,957380,North,PROD-060,Furniture,Storage,Laptop,57600,5,0.13,6401
945,CA-2019-100945,25-08-2019,28-08-2019,First Class,CUST-006,Customer 37,Consumer,India,Kochi,Telangana,623985,North,PROD-059,Office Supplies,Paper,Table,44395,2,0.06,3263
946,CA-2019-100946,21-11-2019,22-11-2019,Second Class,CUST-025,Customer 10,Consumer,India,Ahmedabad,Kerala,950132,South,PROD-011,Office Supplies,Storage,Laptop,31194,1,0.17,7609
947,CA-2019-100947,14-10-2019,15-10-2019,Standard Class,CUST-030,Customer 46,Consumer,India,Mumbai,Karnataka,155878,West,PROD-053,Furniture,Paper,Binder,54061,2,0.05,9819
948,CA-2019-100948,30-11-2019,02-12-2019,Standard Class,CUST-026,Customer 45,Consumer,India,Pune,Delhi,892316,South,PROD-065,Furniture,Accessories,Headphones,12742,3,0.12,1017
949,CA-2019-100949,07-05-2019,11-05-2019,First Class,CUST-046,Customer 24,Consumer,India,Jaipur,Kerala,836839,South,PROD-057,Furniture,Phones,Notebook,56352,3,0.2,5419
950,CA-2019-100950,03-08-2019,05-08-2019,Standard Class,CUST-044,Customer 43,Consumer,India,Chennai,Gujarat,893344,South,PROD-042,Furniture,Paper,Table,48905,3,0.1,7176
951,CA-2019-100951,01-08-2019,06-08-2019,First Class,CUST-048,Customer 27,Home Office,India,Kochi,Delhi,660943,North,PROD-041,Technology,Tables,Table,28352,4,0.18,5645
952,CA-2019-100952,19-09-2019,21-09-2019,Standard Class,CUST-020,Customer 11,Home Office,India,Mumbai,Maharashtra,240373,South,PROD-006,Technology,Chairs,Table,50626,3,0.12,2843
953,CA-2019-100953,15-12-2019,20-12-2019,First Class,CUST-050,Customer 28,Home Office,India,Ahmedabad,Kerala,516213,North,PROD-062,Office Supplies,Laptops,Chair,31609,1,0.11,5566
954,CA-2019-100954,04-11-2019,08-11-2019,Standard Class,CUST-008,Customer 13,Consumer,India,Bangalore,Delhi,500987,West,PROD-053,Furniture,Binders,Chair,35239,4,0.04,2525
955,CA-2019-100955,10-04-2019,15-04-2019,Second Class,CUST-050,Customer 49,Corporate,India,Delhi,Maharashtra,249959,West,PROD-022,Office Supplies,Binders,Notebook,14419,4,0.19,941
956,CA-2019-100956,30-04-2019,04-05-2019,Standard Class,CUST-013,Customer 41,Consumer,India,Pune,Delhi,920604,South,PROD-047,Furniture,Paper,Laptop,28949,4,0.14,4547
957,CA-2019-100957,09-11-2019,12-11-2019,Second Class,CUST-003,Customer 12,Home Office,India,Mumbai,Karnataka,345714,West,PROD-076,Technology,Paper,Notebook,48960,3,0.12,9256
958,CA-2019-100958,06-07-2019,08-07-2019,Standard Class,CUST-019,Customer 32,Corporate,India,Hyderabad,Delhi,392118,South,PROD-007,Office Supplies,Laptops,Notebook,30915,1,0.17,4990
959,CA-2019-100959,11-01-2019,16-01-2019,First Class,CUST-004,Customer 9,Consumer,India,Pune,Kerala,868698,West,PROD-062,Technology,Chairs,Chair,19850,4,0.14,3813
960,CA-2019-100960,26-11-2019,28-11-2019,Second Class,CUST-017,Customer 41,Home Office,India,Bangalore,Rajasthan,853297,West,PROD-009,Furniture,Chairs,Chair,31125,5,0.07,8452
961,CA-2019-100961,06-09-2019,08-09-2019,Second Class,CUST-017,Customer 1,Consumer,India,Hyderabad,Karnataka,881338,North,PROD-068,Furniture,Paper,Laptop,43938,2,0.2,7248
962,CA-2019-100962,09-06-2019,14-06-2019,Standard Class,CUST-045,Customer 32,Corporate,India,Chennai,Telangana,542604,West,PROD-050,Office Supplies,Accessories,Binder,59273,1,0.18,5214
963,CA-2019-100963,04-07-2019,05-07-2019,First Class,CUST-011,Customer 7,Home Office,India,Pune,Delhi,690412,West,PROD-082,Technology,Storage,Laptop,50567,3,0.12,12807
964,CA-2019-100964,14-06-2019,16-06-2019,Standard Class,CUST-026,Customer 41,Consumer,India,Jaipur,Telangana,421689,North,PROD-084,Office Supplies,Binders,Notebook,30159,4,0.19,5660
965,CA-2019-100965,05-06-2019,07-06-2019,Second Class,CUST-049,Customer 37,Consumer,India,Delhi,Kerala,557988,West,PROD-052,Office Supplies,Accessories,Chair,36079,1,0.18,7164
966,CA-2019-100966,16-09-2019,19-09-2019,Standard Class,CUST-044,Customer 50,Home Office,India,Mumbai,Tamil Nadu,386437,South,PROD-041,Furniture,Tables,Laptop,58228,5,0.14,14071
967,CA-2019-100967,27-06-2019,28-06-2019,First Class,CUST-005,Customer 1,Home Office,India,Pune,Rajasthan,936279,North,PROD-008,Furniture,Laptops,Notebook,43580,3,0.01,12175
968,CA-2019-100968,07-12-2019,09-12-2019,Standard Class,CUST-007,Customer 33,Home Office,India,Ahmedabad,Gujarat,445751,West,PROD-079,Furniture,Laptops,Smartphone,57841,3,0.16,8434
969,CA-2019-100969,12-12-2019,15-12-2019,Standard Class,CUST-007,Customer 29,Consumer,India,Jaipur,Karnataka,616228,South,PROD-086,Technology,Laptops,Storage Box,16407,3,0.18,4471
970,CA-2019-100970,23-12-2019,25-12-2019,Second Class,CUST-047,Customer 3,Consumer,India,Delhi,Telangana,945932,West,PROD-081,Office Supplies,Chairs,Laptop,7118,4,0.16,835
971,CA-2019-100971,19-08-2019,22-08-2019,Second Class,CUST-020,Customer 14,Corporate,India,Chennai,Telangana,966066,South,PROD-063,Office Supplies,Tables,Storage Box,13138,4,0.17,1700
972,CA-2019-100972,17-09-2019,20-09-2019,Second Class,CUST-048,Customer 38,Consumer,India,Delhi,Delhi,735374,South,PROD-027,Office Supplies,Paper,Table,3239,5,0.17,811
973,CA-2019-100973,26-01-2019,30-01-2019,Second Class,CUST-016,Customer 28,Consumer,India,Ahmedabad,Tamil Nadu,242743,West,PROD-016,Furniture,Phones,Notebook,37310,3,0.18,3105
974,CA-2019-100974,21-07-2019,26-07-2019,First Class,CUST-011,Customer 19,Corporate,India,Bangalore,Telangana,138261,North,PROD-096,Technology,Tables,Notebook,32101,4,0.1,4316
975,CA-2019-100975,01-11-2019,02-11-2019,Second Class,CUST-047,Customer 38,Corporate,India,Mumbai,Telangana,333171,South,PROD-037,Office Supplies,Chairs,Laptop,7790,4,0.11,2088
976,CA-2019-100976,17-01-2019,18-01-2019,Standard Class,CUST-008,Customer 30,Corporate,India,Chennai,Karnataka,869113,South,PROD-090,Furniture,Paper,Binder,13569,4,0.06,3762
977,CA-2019-100977,18-07-2019,19-07-2019,Second Class,CUST-049,Customer 27,Corporate,India,Jaipur,Kerala,637018,North,PROD-097,Office Supplies,Laptops,Table,40771,1,0.06,4599
978,CA-2019-100978,06-10-2019,07-10-2019,First Class,CUST-028,Customer 30,Corporate,India,Delhi,Gujarat,427245,North,PROD-059,Technology,Paper,Laptop,49096,3,0.04,6492
979,CA-2019-100979,18-12-2019,22-12-2019,Second Class,CUST-015,Customer 44,Home Office,India,Bangalore,Telangana,607605,South,PROD-057,Furniture,Phones,Table,46332,1,0.1,5175
980,CA-2019-100980,05-06-2019,06-06-2019,Standard Class,CUST-018,Customer 42,Home Office,India,Delhi,Maharashtra,638809,South,PROD-025,Office Supplies,Phones,Binder,12322,3,0.06,2978
981,CA-2019-100981,19-07-2019,21-07-2019,Second Class,CUST-049,Customer 45,Consumer,India,Pune,Kerala,680136,South,PROD-024,Office Supplies,Binders,Storage Box,5958,4,0.13,1127
982,CA-2019-100982,30-05-2019,03-06-2019,First Class,CUST-023,Customer 46,Consumer,India,Hyderabad,Maharashtra,874314,South,PROD-012,Furniture,Binders,Storage Box,38240,5,0.11,2802
983,CA-2019-100983,30-10-2019,31-10-2019,Second Class,CUST-031,Customer 45,Home Office,India,Surat,Maharashtra,474230,South,PROD-011,Technology,Phones,Laptop,35180,1,0.1,5423
984,CA-2019-100984,01-08-2019,03-08-2019,Standard Class,CUST-030,Customer 12,Corporate,India,Ahmedabad,Karnataka,361044,North,PROD-035,Office Supplies,Chairs,Notebook,21868,2,0.14,5796
985,CA-2019-100985,08-03-2019,12-03-2019,Second Class,CUST-018,Customer 5,Home Office,India,Hyderabad,Rajasthan,840599,West,PROD-064,Furniture,Storage,Chair,34941,2,0.02,7943
986,CA-2019-100986,06-05-2019,08-05-2019,Standard Class,CUST-024,Customer 38,Home Office,India,Surat,Karnataka,501778,South,PROD-034,Furniture,Tables,Headphones,29753,3,0.04,3561
